id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
31981,151,req-C1-treatment-run1-1-0-1782653092870-3xfmtafe,req-C1-treatment-run1-1-0-1782653092870-3xfmtafe,/api/v1/infer,5371.0,200,,full,False,,,,2026-06-28 13:24:58.260732+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31982,151,req-C1-treatment-run1-1-1-1782653099266-pj5c9uzq,req-C1-treatment-run1-1-1-1782653099266-pj5c9uzq,/api/v1/infer,5290.0,200,,full,False,,,,2026-06-28 13:25:04.560432+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31983,151,req-C1-treatment-run1-1-2-1782653105564-08ylytf7,req-C1-treatment-run1-1-2-1782653105564-08ylytf7,/api/v1/infer,5301.0,200,,full,False,,,,2026-06-28 13:25:10.870110+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31984,151,req-C1-treatment-run1-1-3-1782653111874-8tvo6h35,req-C1-treatment-run1-1-3-1782653111874-8tvo6h35,/api/v1/infer,5280.0,200,,full,False,,,,2026-06-28 13:25:17.158513+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31985,151,req-C1-treatment-run1-1-4-1782653118162-2a6wl9sx,req-C1-treatment-run1-1-4-1782653118162-2a6wl9sx,/api/v1/infer,5192.0,200,,full,False,,,,2026-06-28 13:25:23.360718+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31986,151,req-C1-treatment-run1-2-0-1782653122870-0as4ywsx,req-C1-treatment-run1-2-0-1782653122870-0as4ywsx,/api/v1/infer,5682.0,200,,full,False,,,,2026-06-28 13:25:28.560465+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31987,151,req-C1-treatment-run1-1-5-1782653124366-mvstcmc0,req-C1-treatment-run1-1-5-1782653124366-mvstcmc0,/api/v1/infer,9296.0,200,,full,False,,,,2026-06-28 13:25:33.669997+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31988,151,req-C1-treatment-run1-2-1-1782653129564-jryik9co,req-C1-treatment-run1-2-1-1782653129564-jryik9co,/api/v1/infer,9490.0,200,,full,False,,,,2026-06-28 13:25:39.063543+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31989,151,req-C1-treatment-run1-1-6-1782653134674-jap5nx99,req-C1-treatment-run1-1-6-1782653134674-jap5nx99,/api/v1/infer,9500.0,200,,full,False,,,,2026-06-28 13:25:44.178937+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31990,151,req-C1-treatment-run1-2-2-1782653140067-s8nx35aq,req-C1-treatment-run1-2-2-1782653140067-s8nx35aq,/api/v1/infer,9288.0,200,,full,False,,,,2026-06-28 13:25:49.362786+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31991,151,req-C1-treatment-run1-1-7-1782653145182-yod1kfes,req-C1-treatment-run1-1-7-1782653145182-yod1kfes,/api/v1/infer,9283.0,200,,full,False,,,,2026-06-28 13:25:54.470229+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31992,151,req-C1-treatment-run1-2-3-1782653150367-bp5lax7g,req-C1-treatment-run1-2-3-1782653150367-bp5lax7g,/api/v1/infer,9194.0,200,,full,False,,,,2026-06-28 13:25:59.572139+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31993,151,req-C1-treatment-run1-3-0-1782653152871-wm79618w,req-C1-treatment-run1-3-0-1782653152871-wm79618w,/api/v1/infer,11794.0,200,,full,False,,,,2026-06-28 13:26:04.673486+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31994,151,req-C1-treatment-run1-1-8-1782653155475-snzlc4ii,req-C1-treatment-run1-1-8-1782653155475-snzlc4ii,/api/v1/infer,14580.0,200,,full,False,,,,2026-06-28 13:26:10.060163+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31995,151,req-C1-treatment-run1-2-4-1782653160577-g4n1tqua,req-C1-treatment-run1-2-4-1782653160577-g4n1tqua,/api/v1/infer,14585.0,200,,full,False,,,,2026-06-28 13:26:15.167692+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31996,151,req-C1-treatment-run1-3-1-1782653165678-il8a77nh,req-C1-treatment-run1-3-1-1782653165678-il8a77nh,/api/v1/infer,14578.0,200,,full,False,,,,2026-06-28 13:26:20.260229+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31997,151,req-C1-treatment-run1-1-9-1782653171063-54ttvl5k,req-C1-treatment-run1-1-9-1782653171063-54ttvl5k,/api/v1/infer,14290.0,200,,full,False,,,,2026-06-28 13:26:25.362319+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31998,151,req-C1-treatment-run1-2-5-1782653176172-z7umk1ms,req-C1-treatment-run1-2-5-1782653176172-z7umk1ms,/api/v1/infer,14381.0,200,,full,False,,,,2026-06-28 13:26:30.559043+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
31999,151,req-C1-treatment-run1-3-2-1782653181264-pa4oomk3,req-C1-treatment-run1-3-2-1782653181264-pa4oomk3,/api/v1/infer,14399.0,200,,full,False,,,,2026-06-28 13:26:35.669986+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
32000,151,req-C1-treatment-run1-4-0-1782653182870-97iwdy55,req-C1-treatment-run1-4-0-1782653182870-97iwdy55,/api/v1/infer,18280.0,200,,full,False,,,,2026-06-28 13:26:41.159637+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
32001,151,req-C1-treatment-run1-1-10-1782653186368-8t0h0bqy,req-C1-treatment-run1-1-10-1782653186368-8t0h0bqy,/api/v1/infer,19985.0,200,,full,False,,,,2026-06-28 13:26:46.360183+00:00,C1,treatment,1,success,success,success,"vision,ocr,asr",
