id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
2958,31,req-A1-treatment-run1-2-0-1782522438340-tohyo7ff,req-A1-treatment-run1-2-0-1782522438340-tohyo7ff,/api/v1/infer,5058.0,200,,full,False,,,,2026-06-27 01:07:23.415664+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2959,31,req-A1-treatment-run1-2-1-1782522444419-ne62rqkt,req-A1-treatment-run1-2-1-1782522444419-ne62rqkt,/api/v1/infer,5185.0,200,,full,False,,,,2026-06-27 01:07:29.614627+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2960,31,req-A1-treatment-run1-2-2-1782522450617-n377mx9l,req-A1-treatment-run1-2-2-1782522450617-n377mx9l,/api/v1/infer,5289.0,200,,full,False,,,,2026-06-27 01:07:35.914542+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2961,31,req-A1-treatment-run1-2-3-1782522456917-fmofcced,req-A1-treatment-run1-2-3-1782522456917-fmofcced,/api/v1/infer,5091.0,200,,full,False,,,,2026-06-27 01:07:42.014113+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2962,31,req-A1-treatment-run1-2-4-1782522463016-4tkvujx9,req-A1-treatment-run1-2-4-1782522463016-4tkvujx9,/api/v1/infer,5192.0,200,,full,False,,,,2026-06-27 01:07:48.214390+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2963,31,req-A1-treatment-run1-1-0-1782522468340-ioo6twy9,req-A1-treatment-run1-1-0-1782522468340-ioo6twy9,/api/v1/infer,5076.0,200,,full,False,,,,2026-06-27 01:07:53.428719+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2964,31,req-A1-treatment-run1-2-5-1782522469217-heerqtlr,req-A1-treatment-run1-2-5-1782522469217-heerqtlr,/api/v1/infer,9204.0,200,,full,False,,,,2026-06-27 01:07:58.429634+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2965,31,req-A1-treatment-run1-1-1-1782522474431-qi1zruba,req-A1-treatment-run1-1-1-1782522474431-qi1zruba,/api/v1/infer,9177.0,200,,full,False,,,,2026-06-27 01:08:03.615196+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2966,31,req-A1-treatment-run1-2-6-1782522479432-6paapot3,req-A1-treatment-run1-2-6-1782522479432-6paapot3,/api/v1/infer,9577.0,200,,full,False,,,,2026-06-27 01:08:09.014506+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
2967,31,req-A1-treatment-run1-1-2-1782522484619-xszazurh,req-A1-treatment-run1-1-2-1782522484619-xszazurh,/api/v1/infer,9403.0,200,,full,False,,,,2026-06-27 01:08:14.028514+00:00,A1,treatment,1,success,success,success,"vision,ocr,asr",
