id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
5635,51,req-A2-treatment-run1-1-0-1782543655040-oq72oo5u,req-A2-treatment-run1-1-0-1782543655040-oq72oo5u,/api/v1/infer,5076.0,200,,full,False,,,,2026-06-27 07:01:00.126188+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5636,51,req-A2-treatment-run1-1-1-1782543661131-x5q3foep,req-A2-treatment-run1-1-1-1782543661131-x5q3foep,/api/v1/infer,5181.0,200,,full,False,,,,2026-06-27 07:01:06.317876+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5637,51,req-A2-treatment-run1-1-2-1782543667321-48s0kdiw,req-A2-treatment-run1-1-2-1782543667321-48s0kdiw,/api/v1/infer,5189.0,200,,full,False,,,,2026-06-27 07:01:12.514040+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5638,51,req-A2-treatment-run1-1-3-1782543673517-p096nskl,req-A2-treatment-run1-1-3-1782543673517-p096nskl,/api/v1/infer,5193.0,200,,full,False,,,,2026-06-27 07:01:18.714115+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5639,51,req-A2-treatment-run1-1-4-1782543679717-5sl59x3m,req-A2-treatment-run1-1-4-1782543679717-5sl59x3m,/api/v1/infer,5437.0,200,,full,False,,,,2026-06-27 07:01:25.163467+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5640,51,req-A2-treatment-run1-2-0-1782543685040-oilhp9ix,req-A2-treatment-run1-2-0-1782543685040-oilhp9ix,/api/v1/infer,5269.0,200,,full,False,,,,2026-06-27 07:01:30.315686+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5641,51,req-A2-treatment-run1-1-5-1782543686168-qcz3pwj8,req-A2-treatment-run1-1-5-1782543686168-qcz3pwj8,/api/v1/infer,9341.0,200,,full,False,,,,2026-06-27 07:01:35.516379+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5642,51,req-A2-treatment-run1-2-1-1782543691318-qookv5iv,req-A2-treatment-run1-2-1-1782543691318-qookv5iv,/api/v1/infer,9290.0,200,,full,False,,,,2026-06-27 07:01:40.618576+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5643,51,req-A2-treatment-run1-1-6-1782543696520-rhkl8g9r,req-A2-treatment-run1-1-6-1782543696520-rhkl8g9r,/api/v1/infer,9204.0,200,,full,False,,,,2026-06-27 07:01:45.729485+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5644,51,req-A2-treatment-run1-2-2-1782543701622-vqpknt6d,req-A2-treatment-run1-2-2-1782543701622-vqpknt6d,/api/v1/infer,9288.0,200,,full,False,,,,2026-06-27 07:01:50.915565+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5645,51,req-A2-treatment-run1-1-7-1782543706732-hihq3stw,req-A2-treatment-run1-1-7-1782543706732-hihq3stw,/api/v1/infer,9677.0,200,,full,False,,,,2026-06-27 07:01:56.413753+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5646,51,req-A2-treatment-run1-2-3-1782543711919-n21qu3u5,req-A2-treatment-run1-2-3-1782543711919-n21qu3u5,/api/v1/infer,9595.0,200,,full,False,,,,2026-06-27 07:02:01.523134+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5647,51,req-A2-treatment-run1-3-0-1782543715040-ulmbfbg8,req-A2-treatment-run1-3-0-1782543715040-ulmbfbg8,/api/v1/infer,11769.0,200,,full,False,,,,2026-06-27 07:02:06.814513+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5648,51,req-A2-treatment-run1-1-8-1782543717416-feqvh1ed,req-A2-treatment-run1-1-8-1782543717416-feqvh1ed,/api/v1/infer,14506.0,200,,full,False,,,,2026-06-27 07:02:11.928498+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5649,51,req-A2-treatment-run1-2-4-1782543722527-l79nisn0,req-A2-treatment-run1-2-4-1782543722527-l79nisn0,/api/v1/infer,14579.0,200,,full,False,,,,2026-06-27 07:02:17.114781+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5650,51,req-A2-treatment-run1-3-1-1782543727818-umnxgeno,req-A2-treatment-run1-3-1-1782543727818-umnxgeno,/api/v1/infer,14602.0,200,,full,False,,,,2026-06-27 07:02:22.426262+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5651,51,req-A2-treatment-run1-1-9-1782543732932-km45pj55,req-A2-treatment-run1-1-9-1782543732932-km45pj55,/api/v1/infer,14689.0,200,,full,False,,,,2026-06-27 07:02:27.626276+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5652,51,req-A2-treatment-run1-2-5-1782543738120-apq7l32y,req-A2-treatment-run1-2-5-1782543738120-apq7l32y,/api/v1/infer,14686.0,200,,full,False,,,,2026-06-27 07:02:32.814814+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5653,51,req-A2-treatment-run1-3-2-1782543743429-4now79t6,req-A2-treatment-run1-3-2-1782543743429-4now79t6,/api/v1/infer,14481.0,200,,full,False,,,,2026-06-27 07:02:37.914895+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5654,51,req-A2-treatment-run1-5-0-1782543745040-298t9bs0,req-A2-treatment-run1-5-0-1782543745040-298t9bs0,/api/v1/infer,17968.0,200,,full,False,,,,2026-06-27 07:02:43.013935+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5655,51,req-A2-treatment-run1-1-10-1782543748630-7iuvxt2k,req-A2-treatment-run1-1-10-1782543748630-7iuvxt2k,/api/v1/infer,19477.0,200,,full,False,,,,2026-06-27 07:02:48.117034+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5656,51,req-A2-treatment-run1-2-6-1782543753821-c05ib9go,req-A2-treatment-run1-2-6-1782543753821-c05ib9go,/api/v1/infer,19588.0,200,,full,False,,,,2026-06-27 07:02:53.413757+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5657,51,req-A2-treatment-run1-3-3-1782543758918-7yqgj2dp,req-A2-treatment-run1-3-3-1782543758918-7yqgj2dp,/api/v1/infer,19597.0,200,,full,False,,,,2026-06-27 07:02:58.520878+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5658,51,req-A2-treatment-run1-5-1-1782543764017-kin0p78h,req-A2-treatment-run1-5-1-1782543764017-kin0p78h,/api/v1/infer,19699.0,200,,full,False,,,,2026-06-27 07:03:03.724886+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5659,51,req-A2-treatment-run1-1-11-1782543769121-ygro1r8g,req-A2-treatment-run1-1-11-1782543769121-ygro1r8g,/api/v1/infer,19788.0,200,,full,False,,,,2026-06-27 07:03:08.914829+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5660,51,req-A2-treatment-run1-2-7-1782543774418-0bvmqzl8,req-A2-treatment-run1-2-7-1782543774418-0bvmqzl8,/api/v1/infer,19597.0,200,,full,False,,,,2026-06-27 07:03:14.020481+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5661,51,req-A2-treatment-run1-4-0-1782543775040-pm6mgk3v,req-A2-treatment-run1-4-0-1782543775040-pm6mgk3v,/api/v1/infer,24165.0,200,,full,False,,,,2026-06-27 07:03:19.215002+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
5662,51,req-A2-treatment-run1-3-4-1782543779524-mgtyu9uz,req-A2-treatment-run1-3-4-1782543779524-mgtyu9uz,/api/v1/infer,24991.0,200,,full,False,,,,2026-06-27 07:03:24.525180+00:00,A2,treatment,1,success,success,success,"vision,ocr,asr",
